Unnamed: 0,rating,review,date,userName,title,quarter,year
955,1,업데이트 후 다운로드가 안되네요 똑같은 작품을 삭제후 다시 다운로드 하려는데 용량이 부족하다고 뜨는것도 아니고 제 폰은 멀쩡한데 다운로드가 안되요,2022-01-10 17:33:26,ᄋᄉᄋ,,2022/1Q,2022
2423,1,멤버십 해제하기가 어렵네요...,2022-01-10 18:35:55,정진숙,,2022/1Q,2022
155,2,"일년 정액권 결제하고 보는데 보바펫 시리즈 오픈했다고 해서 검색해보니 불법 다운로드 사이트에 벌써 1주일전 번역도 자체번역으로 올라와있드만 정식사이트는
대체 언제 개봉하는거에요? 
돈받고 서비스 하는거면 불법다운로드 사이트에 안올라오게 저작권 침해 관리라도 잘하시던가
아니면 빨리빨리 업데이트
하도 하시던가 해야지 돈만받고 제대로 하는게 없으시네",2022-01-10 23:00:12,바리스타안,보바펫 업데이트 언제해줌?,2022/1Q,2022
3261,5,꿀임,2022-01-10 23:23:16,이윤규,,2022/1Q,2022
1610,2,크롬캐스트로 전송하면 소리만 나옵니다 ㅡㅡ,2022-01-10 23:23:58,ILHWAN KIM,,2022/1Q,2022
1712,5,"마블,디즈니,픽사에 골수팬으로서 저의 의견이지만 마블때문에 결제 하시는 분들은 마블드라마가 새로 론칭될때만 결제하는 것도 좋은 방법일것 같네요 물론 저같은경우엔 마블뿐 아니라 다른 콘텐츠도 봐야 하기에 그냥 정기구독 하지만요ㅎㅎ 뭐 얼마있으면 디즈니 오리지널 한국콘텐츠도 많이 나오니까(무빙등등) 그런것들을 기다리셔도 좋을것같네요ㅎㅎ Ps.근데 솔직히 알고리즘기능을 넣어야 겠네요",2022-01-10 23:39:08,낭만닥터김사부시즌3나와라 ᅲᅲ,,2022/1Q,2022
1042,4,비디오 재생 시 화면 사이드로 볼륨이랑 밝기조절 가능했으면 좋겠어요.,2022-01-11 01:42:03,박선주,,2022/1Q,2022
1564,4,드라마 하나를 모바일에는 시즌 하나만 보이고 컴퓨터로보면 시즌 여러개 한번에 뜨던데 설정을 따로해야되나요?,2022-01-11 02:11:51,Wonjae Yoo,,2022/1Q,2022
1513,4,자막 번역퀄리티만 향상되었음 한다,2022-01-11 02:24:19,ks j,,2022/1Q,2022
3272,5,The best app that delivers emotion and fun,2022-01-11 03:17:49,데미무엇,,2022/1Q,2022
996,5,"이제 죽거나 노인이 된 그들이지만 영상속의 이들은 반짝이는 별들이다.유머와 천재적 감성으로 무장한 별들은 그들의 마지막을 직감하고 최선을 다해 연주하고 녹음한다.새로운 영상을 접하는것 만으로도 귀한 일인데,이들과 같은 공간에서 호흡하는 경험을 재공한 제작자에게 깊은 감사를 전한다.인생의 또 다른 느낌표가 진하게 찍혔다.",2022-01-11 06:17:26,프린즈,Get back,2022/1Q,2022
854,1,배경이 하얀색이면 자막 색도 하얀색이라 자막을 볼 수가 없네요,2022-01-11 06:17:32,hwcho23,자막좀,2022/1Q,2022
1852,4,화면 버튼 잠금이나 설정이 좀 더 생겼으면,2022-01-11 07:50:49,서동진,,2022/1Q,2022
899,4,다 좋은데 반응이 느리구 인터페이스가 살짝 어색해요... 좀더 써봐야 알것같은데 로딩이 이상하게 쫌 길고...,2022-01-11 08:05:21,안규현,,2022/1Q,2022
2072,5,너무재미있다 마블영화좋아하는 사람은 꼭보셍ᆢ,2022-01-11 08:25:07,펑범한사람,,2022/1Q,2022
1061,1,앱실행이계속안돼는데 진짜 지웟다깔앗다몇번을해도 ㅡㅡ 폰으로볼려고 결제도했는데 별1점도아깝내,2022-01-11 08:48:11,박병준,,2022/1Q,2022
1547,1,번역 오류 좀 고쳐주세요 너무 많아요,2022-01-11 09:43:46,ho Y,,2022/1Q,2022
1559,5,영화 추천도 잘해주고 디즈니영화를 볼수있어 좋네요,2022-01-11 09:47:56,wonjoon원준,,2022/1Q,2022
2696,5,재밌게 많아요,2022-01-11 11:00:21,김고은,,2022/1Q,2022
2144,5,스타워즈 마블시리즈 너무 만족함,2022-01-11 11:10:41,소스,,2022/1Q,2022
3264,5,good,2022-01-11 11:22:24,핫데니얼,,2022/1Q,2022
505,1,접속이 개속 안되요..그냥 버퍼링만 개속..지우고 다시깔면 정상접속되고 하루지나고나면 또접속안됨. .ㅡ.ㅡ 다운로드 수 올리려고 하는건지?? 아직 모바일은 아닌듯,2022-01-11 11:59:48,마드록크,,2022/1Q,2022
2780,5,정말 좋아요,2022-01-11 12:49:16,김재은,,2022/1Q,2022
888,1,ㅂㅁㅎㄱㅇㅅㅇ,2022-01-11 13:05:41,Switch.swpark,볼만한게없어여,2022/1Q,2022
1175,1,재생이 안되는데? 왜 돈주고 스트레스 받으면서 봐야되지? 심지어 저장해서 보는건데도 재생이 안된다,2022-01-11 13:27:56,양재광,,2022/1Q,2022
3224,1,설강화 내려라,2022-01-11 13:48:38,희주,,2022/1Q,2022
3252,4,그럭저럭,2022-01-11 13:49:50,ᄏᄏᄅᄏᄏᄈᄈ,,2022/1Q,2022
2973,5,재밌어요 ㅋㅋ루삥뽕,2022-01-11 14:42:20,연유,,2022/1Q,2022
2579,5,정말 재미있어요,2022-01-11 15:16:47,사겜TV,,2022/1Q,2022
867,5,깔끔하고 자막도 조금은 그렇지만 보는것과 내용에도 아무 문제없음니다. 고민하시는 분들 쓰셔도 괜찮습니다,2022-01-11 15:36:38,박제영현,,2022/1Q,2022
3251,5,굿,2022-01-11 15:46:46,정주현,,2022/1Q,2022
3256,4,볼만함,2022-01-11 16:30:51,Inevitable,,2022/1Q,2022
1312,4,폰으로 볼때 화면 클릭하면 휴대폰 시계가 뜨면 더좋을것같아요,2022-01-11 16:32:30,zzini 0609,,2022/1Q,2022
1920,1,자주 문제있다고 안됨...볼건 많은데 넷플릭스보다 후짐,2022-01-11 16:53:03,Js A,,2022/1Q,2022
1010,1,어떻게 이런앱이 평점이 4점이 넘어 스트리밍 검색도 잘 안되지 유사검색도 조금 이상하지 게다가 플레이는 팝업 플레이도 안돼 와 월 만원 유료앱이다 신경좀 쓰자,2022-01-11 17:10:11,김도희,,2022/1Q,2022
1476,4,배속으로 볼 수 있는 기능이 없어서 아쉽지만 나쁘지 않음,2022-01-11 17:30:00,진희,,2022/1Q,2022
2664,5,마블영화 죄다 저작권이라 여기서 보네요 좋군요,2022-01-11 18:24:35,임초딩,,2022/1Q,2022
1890,5,편의성 좀 개선해줘요,2022-01-11 18:49:39,Terry Lee,,2022/1Q,2022
2797,4,4k 지원 부탁드립니다,2022-01-11 19:03:47,만사귀찮,,2022/1Q,2022
2590,3,자막이 좀 이상함,2022-01-11 19:33:55,김지혜,,2022/1Q,2022
1463,2,다운로드가 왜 순서대로 안돼고 뒤죽박죽 섞어서 되죠..? 그리고 렉고 많이걸리고;;,2022-01-11 20:18:40,형진,,2022/1Q,2022
2085,5,굿굿 역시 디지니가 잼난다..,2022-01-11 20:46:03,박지희,,2022/1Q,2022
1782,5,진짜 콘ㄴ텐츠들이 많아요. 요즘 영화관 못갈때 이걸로 봐요!,2022-01-11 20:54:51,오미애,,2022/1Q,2022
1846,3,음..디즈니는 넷플릭스 달리.. 구매해서 봐야된다니.. 아쉽네요.. 로그인 뿐이 아니라.. 구매해서 봐야되니..,2022-01-11 21:04:29,얼짱뷔,,2022/1Q,2022
1506,2,끝까지봐야 다음회넘어가는 버튼이 생기는게 불편합니다.,2022-01-11 21:23:13,지영,,2022/1Q,2022
3228,5,디즈니+ Good~!,2022-01-11 22:43:19,홍영숙,,2022/1Q,2022
54,1,"플레이타임 조절이 어렵고 휴대폰에서 자막 크기 조절은 되는 건지 안 되는 건지 모르겠으며 있다면 도대체 어디 있는 건지 접근성이 꽝이고 오프닝 건너뛰기와 다음 화로 넘어가는 기능은 들쭉날쭉 제멋대로라 거의 내 손으로 찾아서 넘기는 데다 번역에 오역과 의역, 오타가 너무 많아서 검수 좀 제대로 해 줬으면 좋겠음",2022-01-11 22:53:05,김지윤,,2022/1Q,2022
2599,1,비번수정좀 하게해줘요 띠벌넘들아,2022-01-11 23:01:28,오종원,,2022/1Q,2022
573,1,"작년 11월에 1년구독하고 결제가 되었는데
어제 1/11일에 또 결제가 되었네요.
이거 왜이런지 설명좀 부탁드립니다.",2022-01-11 23:16:05,2!!2,결제,2022/1Q,2022
2999,2,생각보다 별로,2022-01-11 23:31:30,홍경남,,2022/1Q,2022
429,3,"시청중인 콘텐츠 리스트에서
삭제하는 기능이 없어서 불편합니다.
기능 추가해주세요~",2022-01-11 23:41:04,황제푸후,시청중인 콘텐츠 삭제하기 기능 넣어주세요.,2022/1Q,2022
933,1,UI가 매우 후짐,2022-01-11 23:53:44,Circusyou,UI가 아주 후짐,2022/1Q,2022
2638,4,이터널스 왜 안올라와요? 1월 12일인뎁,2022-01-12 00:04:37,부대된장,,2022/1Q,2022
400,1,로딩 엄청 오래 걸리고 핀 입력 맞게 해도 틀렸다고 뜰 때 많음. 다운로드 자체도 잘 안되는데 다운로드한거 삭제도 안됨. 버튼 눌러도 안지워짐. 넷플 왓챠 다 잘되는데 이것만 안되는거 보면 내 기기 문제는 아님.,2022-01-12 00:16:59,최윤지,,2022/1Q,2022
2125,5,좋음. 앱 좋다.디즈니플러스,2022-01-12 00:26:59,차민승,,2022/1Q,2022
663,5,볼수있는것들을 생각하면 넷플릭스가 좋지만 그렇다고 나쁘지는않다 이유는 디즈니플러스에서만 볼수있는 영화가있어서좋다 다만 아쉬운점은 나온영화가 아직 보급이안된점? 그게 쫌 아쉽다,2022-01-12 02:38:25,팔레트,,2022/1Q,2022
3239,5,애들 좋아함,2022-01-12 06:29:49,sunho lee,,2022/1Q,2022
625,4,"매일저녁 아이들과 함께 1일1마블 정독중이에요. 극장 메가히트작을 언제든 볼수 았다는게 가장 큰 장점인거 같네요. 다만, 배속조정도 가능하게 하면 좋을거 같네요. 출퇴근시 유투브나 ott를 항상 1.25배속으로 보는데 디즈니플러스에만 배속조정이 없네요.",2022-01-12 06:59:02,SHK DH,,2022/1Q,2022
2857,5,마블 영화 볼 수 있어서 좋아요,2022-01-12 10:40:46,즐겨찾기,,2022/1Q,2022
2098,3,"pip 지원, 시청중인목록에서 삭제,pc처럼자막설정 가능하게해주세요",2022-01-12 10:44:01,전준혁,,2022/1Q,2022
2316,2,티비로연결이 한번에 안되네요..볼만한게 많지않네요,2022-01-12 11:30:59,강지혜,,2022/1Q,2022
701,3,구독취소좀 해주세요 제발 ㅜㅜ 아무리 찾아도 취소가 안나와ㅜㅜㅜ,2022-01-12 11:45:21,팡팡팡재밋당,구독취소요ㅜㅜ,2022/1Q,2022
2646,1,하...내가 왜 1년 끊었을까. 설가....,2022-01-12 11:51:16,판다나무,,2022/1Q,2022
718,4,"디즈니,마블 광팬으로서 정말 디즈니,마블,픽사등 영화.드라마.시리즈가 있으니까 신세계인어플.디즈니,마블,스타워즈,내셔녈 팬인분은 좋아할만해요. 다만 속도조절이랑 오프닝건너띄기,자막글꼴,오역개선이 되면 좋겠습니다. 그래야 더 많은 사람들이 디플을 안심하고 즐기고 볼수있으니까요! 사랑합돠 디플💙",2022-01-12 12:03:11,혀니데이,,2022/1Q,2022
2052,4,ui가 조금불편한거 빼고는 만족해요,2022-01-12 12:04:27,내나름대로,,2022/1Q,2022
247,3,안녕하세요 유플러스 고객이며 디지니 플러스 가입? 을했고 중간에 이메일이 잘못되어 수정하고 나서 부터 맴버쉽이 취소 됬다고 뜨는데 이거 어떻게 하면 좋을까요..??,2022-01-12 12:33:11,CJ푸빌,멤버쉽 사라짐,2022/1Q,2022
3319,5,굿,2022-01-12 12:45:44,정규설,,2022/1Q,2022
761,4,"좋게 즐기고 있는데 가끔 시즌 1, 3, 4는 한글자막이 있는데 시즌 2는 한글자막이 없는 이런 영상들이 있습니다. 이런것만 빼면 다 좋네요 좀 고쳐주세요",2022-01-12 13:25:02,산이산이,,2022/1Q,2022
1774,3,일단은 산규 영화 드라마 올라오는 속도가 너무 느립니다 뭔 말이냐면 뭐 오늘 디즈니 플러스에 올라와야할 영화가 오늘 오후 5시에 올라온다는듯 시청 시간대가 너무 애매 합니다. 그래도 뭐 좋은점이라면 마블 픽사 디즈니 영화를 무료로 즐기고 집 밖에서도 휴대폰으로 사용할수았다 정도가 있네요,2022-01-12 14:55:27,*나나,,2022/1Q,2022
669,2,설정 및 조작 등 편리성에 있어서 완성도가 너어어어어어무 떨어져요 개선이 시급합니다,2022-01-12 16:24:12,필기감좀,엉성해요,2022/1Q,2022
1635,1,넷플릭스처럼 공개예정도 없고 당일 공개인데도 몇시에 오픈인지도 모르고 사용하기 불편함 마블 콘텐츠말고 딱히 볼게없음,2022-01-12 16:32:54,봉골레,,2022/1Q,2022
2583,4,내가 보던 영상들 모아서 확인하게 해주세요,2022-01-12 17:19:52,레미,,2022/1Q,2022
2515,1,정말 고칠점이많아보이네요.,2022-01-12 17:29:57,동동,,2022/1Q,2022
1972,5,앞으로 컨텐츠가 더 많아지길 기대하며..,2022-01-12 18:22:38,이언보,,2022/1Q,2022
2531,3,설강화(보지마세요)만 아니면 5점,2022-01-12 18:32:20,계란따르뜨,,2022/1Q,2022
2906,2,샹치 다음으로 자면선본 마블영화..,2022-01-12 18:33:38,힐링스토리,,2022/1Q,2022
2953,3,자막 이상함,2022-01-12 18:39:32,이채원,,2022/1Q,2022
1218,5,마블씨리즈 시대별로 잘 정리되있어서 보기편하고 너무좋음 밤새도록 보게됨~,2022-01-12 18:46:26,Cruise yoon,,2022/1Q,2022
661,4,"인터페이스 (건너뛰기, 뒤로넘기기 등) 개선은 좀 필요하지만 자막 등 업데이트 되는거보니 금방 좋아질거 같습니다.",2022-01-12 18:50:27,Kyungtae Lee,,2022/1Q,2022
2919,4,자막싱크 안맞아요,2022-01-12 18:58:34,seojee park,,2022/1Q,2022
2878,5,기다렸던 영화입니다,2022-01-12 19:00:46,한상기,,2022/1Q,2022
2518,5,넷플 보다 훨신 좋네요,2022-01-12 19:17:43,AP천둥,,2022/1Q,2022
1262,4,괜찮은데 배속 재생 없는게 조금 아쉽습니다 혹시 배속 재생 기능 추가해주실수있나요?,2022-01-12 19:22:05,Bee,,2022/1Q,2022
3255,5,존잼ㅁ,2022-01-12 19:29:37,장윤지,,2022/1Q,2022
3263,5,재밌음,2022-01-12 19:52:58,정성우,,2022/1Q,2022
2658,3,볼게그다지없는건사실.,2022-01-12 19:59:06,Jin Random,,2022/1Q,2022
3227,5,최고...!,2022-01-12 20:37:04,루아나,,2022/1Q,2022
556,1,"접속이 잘 안되고, 너무 느려서 답답하네요. pin번호 정확히 입력해도 틀렸다고 떠서 몇번이고 입력해야됩니다. 개선바랍니다.",2022-01-12 21:12:56,Incheol Baek,,2022/1Q,2022
2432,5,매일매일 새로운거 보니까 기분이 좋네용 하투하투,2022-01-12 21:25:29,이오,,2022/1Q,2022
126,2,자막이 많이 미흡합니다. 개선되었으면 하네요. 한국영화 예능및 드라마도 장소에 따라 자막도 같이 보기도 하는데 자막따로 더빙따로라 보는데 많이 불편합니다. 넷플릭스의 기능이라든가 자막이 디즈니플러스에 비해 훨씬 안정적으로 보입니다. 많은 개선이 필요합니다.,2022-01-12 21:42:04,도라지92,,2022/1Q,2022
2363,1,아니 누르면 실행이 안되요....왜그러죠????,2022-01-12 21:48:31,김남희,,2022/1Q,2022
2141,1,갤s20 에서 실행이 안되요 지웠다 깔아도ㅠ,2022-01-12 21:49:35,Jason seo,,2022/1Q,2022
2996,1,성인인증더럽게어려워요,2022-01-12 21:51:10,심정육,,2022/1Q,2022
3407,5,완전good,2022-01-12 23:06:01,채준시4,,2022/1Q,2022
2351,5,너무너무 만족스럽습니다!,2022-01-12 23:28:37,최지훈,,2022/1Q,2022
1563,1,"마블 좋아하는 식구들 위해 구독 결정했는데 구린 화질, 배속 조절 불가, 괴랄스런 자막에 빨리 끊어야겠다는 생각밖에 안 드네요.",2022-01-13 00:07:08,박해성,,2022/1Q,2022
1036,4,영상을 보면서 다른것도 하고 싶은데 디즈니플러스는 다른 앱 위에 표시 기능이 없네요 혹시 추가될까요??,2022-01-13 01:17:43,레이준,,2022/1Q,2022
2775,5,너무재밌다,2022-01-13 02:39:12,박경희,,2022/1Q,2022
2681,5,마블 디즈니 팬이라면 무조건 !,2022-01-13 04:26:00,김ᄋᄆᄒ,,2022/1Q,2022
628,1,한국어자막선택하는데 왜자꾸 중국어 자막나오냐고!!!!!! Make Korean subtitles stable!!!,2022-01-13 04:52:53,러려ㅗ,한국어자막 거지같네,2022/1Q,2022
272,1,"서비스 준비가 전혀 안되있네.
컨텐츠의 양을 얘기하는 것도 아니고 이건 자막도 엉망 인터페이스도 엉망. 넷플릭스를 보고 베끼는 노력도 안하는건지.
서비스는 거기다 더 최악이야, 시간 단위로 월정액을 끊어버라냐! 에라이 니들 구독은 다신 안한다!",2022-01-13 05:55:50,bugstone,모든게 기대 이하,2022/1Q,2022
1967,1,해외로이민을왔는데최신업데이트콘텐츠인 이터널스한국어자막이없습니다그콘텐츠말고다른콘텐츠도자막이없는경우도있던데어떻게된거죠??제발업데이트부탁합니다가족과볼려고해도못봐요제발요,2022-01-13 08:53:13,최동흠,,2022/1Q,2022
2625,2,조작이 불편함,2022-01-13 08:58:56,어야리,,2022/1Q,2022
276,4,"다운로드 했는데 재생이 안되는 문제가 종종있습니다.

그리고 동시자막기능이 생기면 좋겠습니다.",2022-01-13 09:13:44,정은호로록,가끔 다운로드 된 영상이 재생이 안됩니다.,2022/1Q,2022
3267,4,👍,2022-01-13 09:22:41,딸랑이,,2022/1Q,2022
1485,1,넷플에 비하면 부족한 컨텐츠에 부족한 설정기능들,2022-01-13 09:34:19,김재우,,2022/1Q,2022
494,2,네셔널지오그래픽 자막 보는게 불편합니다. 그리고 자막 설정 한국어로 했는데 유지가 안되고 다른편 볼 때마다 다시 설정해야 됩니다.,2022-01-13 09:44:06,부처,,2022/1Q,2022
2069,1,접속 자체가 안됩니다...,2022-01-13 09:58:29,박이랑,,2022/1Q,2022
1455,5,안좋을수가 없음. 별10개 주고싶음 아쉬운 점이 있다면 스파이더맨 영화가별루 없네요,2022-01-13 10:24:01,유현숙,,2022/1Q,2022
730,4,"데이터 사용할 때 가장 많이 뺏겨서 아쉽기는 하지만, 디즈니에서만 볼 수 있는 다양한 컨텐츠들이 많아서 구독하고 볼만 합니다",2022-01-13 10:29:53,해오,,2022/1Q,2022
