,userName,content,score,at
50,Google 사용자,"정말 여러가지로 너무 불편해요ㅠㅜ.. 첨엔 안그랬는데 갈수록 점점 더 불편함 ㅠㅠ 폰 자체내의 폰트 설정(자막설정부분..)으로 인한 불편함, 영화 드라마 애니등 컨텐츠 다수 부족(너무 오래전 프로그램만 가득있다거나 .. 시즌 1~3기가 있는데 중간 시즌 2가 빠져있는 등.. 시즌 1~2가 없는데 시즌3만 덜렁 올라와있는 등등;;), 그리고 무한 렉, 쉽게걸리는 오랜 버퍼링등..노트9라서 제폰이 그렇게 구린것도 아닌데요ㅠㅠ 저렇게 불편한 요소들이 많은것에 비해, 업데이트는 너무도 되지 않아 저는 결국 이번달 까지만 쓰고 다른 어플로 갈아탑니다.. 나중에, 지금 갈아탈 예정의 어플보다 더 나아져 있으면 그때 다시 넘어오도록 할게요.. 그때까지 안녕...",1,2019-10-31 00:28:08
51,Google 사용자,접속이 되지않아 어쩔 수 없이 업데이트를 했는데 정말 업데이트한 후로 마음에 안듭니다. 앱을 눌러 들어갈 때마다 로그인 계정 정해야되는 것도 귀찮고 자막도 폰 자막이이랑 연동되서 집중이 안 됩니다. 그렇다고 바꿀 수 있는 것도 아니더군요. 예전 자막으로 되돌렸으면 합니다 그리고 로그인 계정을 왜 들어갈 때마다 정해야되나요 빨리 다시 되돌렸으면합니다ㅡ,1,2019-12-23 21:10:10
52,임하은,풍요속의 빈곤이라는 타이틀에 아주 깊은 공감을 느꼈지만 그럼에도 풍요로윤 쪽에 집중하여 잘 즐기고 있습니다. 하지만 조금 아쉬운 점이 있고 충분히 개발될 수 있는 부분이라 생각이 들어 의견을 남겨봅니다. 두 개의 자막을 동시에 볼 수 있는 기능과 평점•후기 시스템을 도입해서 사용자가 좀 더 쉽게 영화를 고를 수 있게 업데이트 되면 좋겠습니다.,3,2021-04-28 18:59:25
53,Google 사용자,무료이용 중인데 화질이 왜 이렇게 구린지? 첨에 저화질인줄 알았는데 알고보니 그게 고화질... 설정할 수 있는 부분도 거의 없고. 무엇보다 현재 재생시간이 왜 없어요???? 볼륨 밝기 앞뒤로 슬라이드 조절 같은 건 바라지도 않음 뭐 이런ㅋㅋ 동영상앱 처음봄 ㅋㅋㅋ 그리고 중간 20초 이상 건너뛰면 로딩도 엄청김 데이터도 빵빵한 상태인데,2,2019-04-01 01:41:15
54,Yayayaya,좋긴 좋은데 영상 볼때 화질 바로바로 설정할 수 있게... 제발 업데이트 좀 해주세요.. 아무리 프리미엄으로 구독하면 뭐합니까 ... 화질을 내 맘대로 조정할수가 없는데... 웬만한 플랫폼들 그런 설정 다 있는데... ㅠ 넷플만 그런게 없네 ... 그 점이 젤 불편해요...아 그리고 한가지 더 .. 최근 업데이트 이후로 분할화면으로 다른 작업을 하면서 보거나 PIP 모드로 보게 되면 영상이 끊기는 오류가 계속 발생하더라구요.... 이 두문제들... 해결 부탁드립니다,3,2020-08-26 04:15:42
55,Google 사용자,제발 부탁드립니다 너무 화가납니다 제발 고치세요 제발 간곡하게 부탁드립니다. 영화가 거의 2분마다 멈춰요ㅋㅋㅋㅋ 유튜브로 영화보거나 다른 앱으로 영화 볼때는 한번도 이런적 없습니다 와이파이 빵빵하고요 데이터도 무제한 입니다. 와이파이 문제인가 싶어서 데이터로만 해보고 그것도 계속 재생중에 끊기고 멈추고 해서 공유기 껐다 켜도 같은 문제 반복입니다. 최근 계속 이럽니다. 한두번이면 아무말 안하겠는데 영화보면서 핸드로 던져버릴뻔 했습니다. 그래도 이말은 하고 던져야할것 같아서...빠른 시일내에 고쳐주세요 간곡히 부탁드립니다....,1,2019-12-19 10:07:57
56,Google 사용자,팝업모드 시 자막이 안나오는게 너무 불편해요. 팝업으로 켜기엔 사이즈도 애매하게 작고 원치않는데 다른 어플갈 때 자동 팝업으로 되는 것도 불편합니다. 버튼을 누를 때만 되던가 옵션이면 좋겠어요. 그치만 일단 자막기능부터 좀 추가해주세요.. 자막 검은 배경 넘 방해인게 자막이 아래에 얌전히 있는게 아니라 화면 정 가운데나 위로도 종종 올라와서 방해됩니다. 차라리 흰글씨에 검은 테두리만 있으면 좋겠어요,3,2019-11-05 19:10:16
57,츠설,잘 사용하고 있습니다. 자주 볼 것들이 추가되는게 정말 좋다고 생각하기도 합니다. 약간 아쉬운 점은 프로필 사진 설정이 정해진 사진 고르는거 정도? 확실히 이 앱 자체가 영상 보는거에 위주이기에 크게 신경 쓰실 필요 없다고 제 본인이 생각하지만 적어도 사진을 좀 더 신규 프로그램이나 TOP10 들어간 프로그램 있는 사진도 추가해도 괜찮지 않을까 싶네요,4,2020-05-13 02:31:47
58,Google 사용자,"컨테츠 재생중 무한버퍼링 증상이 있는데 해결이안됩니다. 재생후 어플 종료하고 다시 재생시키면 무한버퍼링걸립니다. 신기한건 미드는 잘돌아가는데 한국 컨텐츠만 안됩니다. 몇일전부터 발생한 부분인데 뭐가문제인지 모르겠네요. 노트9사용자이며 재부팅, 어플 재설치, 와이파이, 모바일인터넷 테스트 다 해봤습니다. 상담원은 메뉴얼에 적혀있는데로 읽기만하고 해결이안되네요",1,2019-04-15 10:31:34
59,Google 사용자,"다양한장르의 드라마나 영화를 볼 수 있는게 좋습니다. 다만, 아쉬운점은 인기가 많은 작품은 시즌연장을 하지만 인기가 많지 않은 작품은 시즌1만 나와있는 경우가 많아 어떤 결말인지 알 수 없는 경우가 종종 있습니다. 또한 개봉예정작인 작품들은 개봉일자는 있지만 개봉시간이 공시되어 있지 않아 알림이 뜰때까지 기다려야되는 아쉬움이 있습니다. 마지막으로 카테고리에 따라 작품이 정리되어 있는것이 아니라 알고리즘을 통한 추천작품들만 메인홈에 떠있기 때문에 어떤 작품들을 넷플릭스에서 이용할수 있는지 몰라서 보지 못하는 작품들도 있습니다. 이 부분이 개선되어 사용하기 더욱 편리한 넷플릭스가 되었으면 좋겠습니다.",4,2019-12-20 14:04:53
60,Google 사용자,현재 잘 사용중인 앱입니다. 다만 지금 사용중인 갤럭시 노트8에서 얼마전 안드로이드9 파이로 펌웨어 업데이트가 있었습니다. 그런데 이 업데이트 후에 기본기가 무너졌네요. 기존 펌웨어에서는 잘 동작되던 넷플릭스에서의 HDR 지원이 안됩니다. 오로지 HD로만 재생 되네요. 수정 부탁드립니다. 수고하십시요.,3,2019-03-05 14:23:44
61,Jaesung Kim,사운드관련해서 자기가 갖춰져있는 시스템만 기재되어 나오는거 같은데 표시창에 사용가능한 포맷이 모두 기재되어 있으면 좋겠습니다. 5.1이라던지 애트모스라던지 자기가 선택한 시청 등급?에서 실행 가능한 모든 포맷이 기재되면 더욱 편할거 같습니다. 매번 자기에게 가능한 포맷이 있는지 검색하는게 은근 불편합니다. 물론 시스템은 본인이 다 갖추어야 하겠지만요...,4,2020-06-25 08:28:50
62,Google 사용자,"전체적으로 만족하며 사용하고 있습니다, 단 이번에 V20에서 노트10으로 바꾸면서 회차정보&재생 있는 화면이 한번 나오면 다시 사라지지 않고 5~7초 정도 지정된 시간이 지나야만 자동으로 없어지는 현상이 발생하고 있습니다. 설정을 만져야 하는건지 아니면 호환성이 안 맞는 건지 궁금한데 답변을 듣고싶네요😅",4,2019-09-05 19:43:25
63,김정동,"앱으로 잘 보고 있는데요. 개선사항이 한가지 있어요. 핸드폰이 노트8인데 동영상 시청 중 화면 터치하면 정지, 되감기, 빨리가기하고 진행사항 이 표시되는데요. 다른 안드로이드 기기는 터치하면 바로 그 정보가 없어지는데 유독 노트8에서는 터치해도 일정시간 가기 전에는 정보가 사라지지. 않네요. 개선 좀 해주세요.",5,2020-07-22 17:40:23
64,강수빈,일단 너무 오류가 많아요. 오늘 넷플릭스 보려고 들어가니까 자꾸 넷플릭스 앱을 실행할수 없다고 뜨고 (-1016) 👈오류코드도 뜨고 그래서 와이파이 껐다 다시 켜도 안되고 폰 전원 껐다 다시 켜도 안되고 그래서 넷플릭스 앱 자체를 지웠다가 다시 깔아서 로그인하고 다시 들어갔는데 그래도 안되더라구요 이런 부분은 상당히 불편하고 고쳐주셨음 좋겠어요. 무료로 보는것도 아니고 저렴한 가격도 아닌 좀 높은 가격을 내고 보는건데 서비스가 이런식이면 곤란합니다 ㅠㅠ 오류가 나는 부분은 빠른 시일내에 고쳐주셨으면 좋겠어요~!,2,2020-05-25 23:36:06
65,Google 사용자,"동영상 재생 기능은 훌륭하나 UX 측면에서 불편하다. 두 가지만 시정하면 좋을 듯 하다. 첫째, 갤럭시 노트 9에서 넷플릭스를 재생할 시 블루라이트 필터가 꺼진다. 둘째, 넷플릭스 재생 중 화면을 터치하면 일시정지, 10초 전후로 이동 버튼이 나오며 화면이 약간 어두워지는데 이를 다시 터치할시 사라지지 않고 시간이 지나야만 사라진다. 빠르게 시정되길 바란다.",4,2019-07-05 23:56:46
66,Google 사용자,"화면상에서 볼륨조절이나 밝기조절도 안됩니다. 또 업데이트이후에 , 시청시작하고 화면조절하는 버튼이 터치해도 사라지지않고 자막을 가리고 화면보는것도 거슬리네요. 상담원은 이런경우는 첨이라고 얘기하는데 그게 더웃기네요. 저말고도 이런글이 여기써져있더라고요. 관리자들은 앱평가글은 안보시나봐요",1,2019-07-03 11:37:09
67,Vivid Diana,"다 좋은데 왜 '내가 찜한 콘텐츠' 기능이 제대로 안되어있나요? 업뎃해도 마찬가지네요. 찜기능으로 보고싶었던것 잊지않고 저장해서 검색필요없이 바로 보려고하는데, 찜목록 가보면 어느건 저장되어있고 어느건 저장안되어있어요. 찜을 수십개를 해놨는데 정작 12칸인가 9칸만 나와요. 개선 좀 해주세요. 이것땜에 보고싶었던거 찜해놔도 나중에 기억안날때 못찾은채로 넘어가버리고 그래요...",3,2020-05-25 05:50:36
68,김네모,"1. 영화처럼 화면비가 가로로 긴 영상을 볼 때, 모바일 기기에서는 화면 꽉 차게 조절해서 볼 수 있으나, 컴퓨터로 볼 때나, 스마트TV의 넥플릭스 어플에는 그런 기능이 없어 상하로 많은 여백이 남습니다. 제일 짜증나는 점입니다. 모바일에서처럼 화면에 꽉 채워서 보는 기능이 시급합니다. 2. 기사에 넷플릭스의 위기라더니, 정말 그런 것 같습니다. 컨텐츠가 부족해요. 애들용으로도 쓰는데, 뽀로로나 헬로 카봇 같은 것은 시즌이 그렇게 많은데도 넷플릭스에는 고작 한두개정도. 뽀로로는 극장판 하나도 안 올라와있고요. 구색만 갖췄다는 느낌입니다.",1,2021-07-21 12:24:18
69,Google 사용자,"유튜브 프리미엄처럼 다른 앱을 사용하고 있는 와중이나 화면 위 메뉴바를 내렸을 때에도 재생이 멈추지 않고 되고, 정지할 때 화면 클릭 후 정지 버튼을 누르는 것이 아닌 더블클릭으로 멈출 수 있고, 빨리 감기나 되감기가 10초로 동일한데 5초 10초 등으로 커스터마이징이 가능했으면 더 편리할 것 같아요!!",2,2019-11-30 15:24:56
70,도도,컨텐츠는 정말 많고 좋아요. 노트북으로 보면 끊기지도 않고 화질도 정말 좋은데 문제는 휴대폰으로 볼 때 접속이 끊기는 경우가 정말 많아요 삭제했다가 다시 다운로드를 받는 경우도 생기고... 아예 영상 보다가 끊기는 경우부터 넷플릭스 접속 자체가 안 되는 경우까지 진짜 돈 한두 푼 드는 것도 아닌데 진짜 정말 스트레스 받습니다 이 점 좀 수정해 주세요,3,2020-07-11 00:20:09
71,Google 사용자,화면이 자꾸 멈추고 자막이랑 소리만 나오네요 .그러다가 이젠 까만화면이랑 소리만 나옵니다. 유료서비스인데 이런 걸 감안하고 봐야하나요? 개선해주세요 . 와이파이나 폰 자체의 문제는 아닌것 같습니다. 유튜브로 영상볼 땐 문제가 없는 걸로 봐서 어플이 문제인것같네요. 그것외엔 다 좋아요 빨리 문제점이 해결되길 바랍니다.,1,2019-05-13 00:42:09
72,Google 사용자,V40 유저입니다 모바일로 볼때 실행중에 너무 끊기네요. 그 때마다 일일이 재생버튼 눌러줘야된다는게 화납니다. 심할때는 10초도 못가서 멈춥니다. 삭제하고 다시 실행도 해봤는데 소용이 없네요. 빨리 개선해주세요 멈출때마다 흐름 끊겨서 재밌게 보던것도 보기 싫어지네요;;,2,2019-12-18 00:51:33
73,Google 사용자,1.영상 다운로드 속도가 정말 느림. 심각하게 느림. 1기가 다운받으려면 좀 과장해서 1시간 받아야함. 개선하세요. 2.팝업화면 설정기능이 없음. 정말 불편함. 그리고 팝업화면에선 자막이 나오지 않는데 정말 필요없음. 개선하세요.☆☆☆☆☆ 3.아이폰 넷플릭스는 부드럽고 보기에 안정감이 드는데. 여기 넷플릭스어플은 너무 딱딱하고 보기 불편함. 개선하세요 4.굿플레이스 업데이트좀 빨리했으면 좋겠음. 지금 12화정도까지 나온걸로 알고 있는데 왜 안올리는지 모르겠음. 업로드해주세요 5.한번씩 나갔다 들어오면 자막이 안뜰때도 있는데 화가 남. 앱을 켜서 좀 상태가 어떤지 보고 자잘한거좀 고치세요 제발.. 6.화면잠금;;; 좀 만드세요; 7.로딩 너무 느립니다.. ㅡㅡㅡㅡㅡㅡ정말 내는 돈에 비해 어플의 질이 너무 떨어지네요..,3,2019-02-12 02:33:18
74,Greenfield Roh,사실 보려하면 볼게 별로 없네요 폭을 넓히거나 새로운 신작 위주로 편성되면 좋은데.. 주로 오래전이나 몆 년전 영화로 대부분 구성 되었네요. 그나마 덜 보는 TV미드 정도 볼만한데 자투리 시간으로 정주행하긴 어려움이 있습니다. 독립영화나 예술영화의 구성및 퀄리티를 높였으면 좋겠습니다.,3,2021-02-27 11:00:04
75,Google 사용자,"너무너무 잘 쓰고 있는데, 배속 기능 꼭꼭 있었으면 좋겠습니다. 트위터에서 이 기능 도입에 반대한다는 사람들이 있다는 걸 봤지만 그 사람들은 자기네들이 볼 때 배속을 안 하면 되는 것이니 요청하는 사람들의 의견도 고려해주면 좋겠어요. 그리고 영상 재생시, 10초 +- 버튼이 중간에 떠 있을 때 화면의 다른 부분을 터치하면 그 버튼이 화면에서 바로 사라졌으면 좋겠습니다. 아니면 좀 더 빨리 사라지든가요. 너무 오래 화면에 떠 있는 것 같아 많이 불편합니다.",3,2019-10-30 18:40:09
