,userName,title,isEdited,review,date,rating
73,천웅도령,동시자막이 지원되었으면 좋겠네요,False,우리나라분들은 영어공부에 관심이 많기때문에 타사OTT 왓챠플레이처럼 동시자막이 지원되었으면 좋겠습니다. 그리고 프로필별 4자리 숫자의 간단한 비번이 있었으면 좋겠네요.,2019-10-11 07:47:47,4
74,❣️〰️,자동로그인이 왜 자꾸 풀리나요?,False,"자동로그인이 자꾸 풀려서 들어갈때마다 로그인하라고 하네요; 한번에 되지도 않고 세 번정도 시도해야 들어가지고, 또 동영상 재생하니 에러났다면서 재생도 안되고 진짜 장난하나...50번은 넘게 로그인했는데도 안되네요 인내심 시험하려는것도 아니고;",2021-05-15 12:27:12,1
75,ㄲ욷,만족하며 잘쓰고있습니다.,False,"단하나 검색기능 및 카테고리 기능이 너무 대충 되어있는것같아요.

사실 무슨 영상이 있나 카테고리 볼려하면 소분류가 너무 없네요..

영상도 많이많이 추가해줬으면 좋겠습니다!!",2017-10-06 11:15:36,5
76,에뤼울,다 좋아요,False,다 좋은데 시리즈물 업데이트가 다른 어플에 비해서 느린거랑 제발 위대한 쇼맨 좀 볼슈있게햐줘요,2020-06-21 14:19:50,4
77,kwones93,미틴 악타스 미틴거니????,False,아오 넷플릭스 보안 DDONG같네ㅡㅡ 지금 어떤 터킨지 영국새1낀지 내 아이디로 로그인을 했대요 근데 미1친2놈들이 비번을 바꿨네? 그래서 난 로그인을 못하네???? 비번 재설정도 못해요 무슨 휴대전화정보도 바꾸고 메일은 이상한 글씨로 오고^^ 어이가 ㅆㅣㅂ따꾸로 없는데 글쎄 문의 전화하려니까 한국 시간으로는 상담시간이 끝났대요~~~~~~예엠엠병 난 방금 밤 9시20분에 계정이 털렸는데 호롤롤롤~! 미국에 전화하래요~~~~~~ 조1온나 글로벌하죠ㅠㅠㅠ 영국터키 시부ㅏ랄 것들이 내 넷플릭스 조ㅝs나 재밌게 보고있겠죠? 저는 그들을 위해 돈을 지불했답니당^^**** 지인짜 너어무 화나니까 빨리 영국 터키 새1끼 손가락을 잘1라버리던지 제 계정 삭제 + 남은 기간 책정해서 환불해주세요^^ 왓챠 플레이로 갈아탈랍니다 시ㅂ탱!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! Metin Aktaş 미틴 악타스 새1끼야 잘보고있냐 내 넷플릭스!!!!!!!??????????? 악타스 내 눈에 뛰면 파이어1에그건 뭐건 달려있는건 다 따버릴거니까 니네 나라에서 짜져있어라,2020-03-11 13:03:35,1
78,윤워리,최악의 앱,False,13.3 업데이트 된지가 몇주째인데도 자막 문제 픽스를 안했으면서 사과나 공지 한마디가 없다니 ㅋㅋㅋ 업데이트 로그에 뭐가 계속 눈에 띄게 바뀌었다고 하는데 도대체 뭐가 바뀐건지도 모르겠고 그냥 헛소리 하는 것 같은데 생색이나 내고 있고 큰 문제대는 그대로. 이게 세계 1위 스트리밍 업체의 앱 관리라니 참 어이없네요. 빠른 시일 내에 못 고칠 것 같으면 적어도 진심어린 사과까진 안 바라지도 않으니까 공지라도 하세요.,2020-01-27 23:37:09,1
79,핰런,좀...,False,진짜 다 마음에 드는데 자막이 왜 갑자기 커졌는지 모르겠네요 아무리 설정을 바꾸고 해봐도 자막 크기가 말도 안되게 커졌는데 뭐 방법이 없나요?,2019-12-15 15:23:05,4
80,멜론 진짜 실망이다 개열받네,화질 깨지는거 얼마나 기다려야할지도 모르고 답답해요,False,화질 설정 기능을 유튜브처럼 만들어주세요. 아니면 그냥 화질을 애초에 좋게 해주세요. 답답해죽겠다고요,2021-12-22 08:09:10,3
81,매일경제어플 불편,어플 안에서,False,"인앱 설정으로 시청기록 삭제같은거 있었으면 좋겠어요.
뭐때문인지는 모르겠는데 시청 완료한 영상이 계속 “시청 중인 컨텐츠” 목록에 뜹니다.
그거 계속 뜨는거도 거슬리는데, 어느정도 보다가 재미없어서 중간에 멈춘 영상도 시청중인컨텐츠에 계속 뜨니까 거슬려 죽겠어요",2019-06-20 18:14:53,3
82,Ssanggol,업데이트 후 문제점,False,"잘 보고 있어요 미드를 특히나 좋아해서 자주 사용하는 앱인데 ....
업데이트 후에 저장된 영상을 다 보고 나면 앱이 강제종료되는 문제점이 생겼어요....
해결부탁드립니다",2017-10-01 16:57:33,4
83,유명틱톡커,해리포터 시리즈좀 넣어주세요ㅠㅠ,False,해리포터를 정말 좋아하는데 해리포터 시리즈 좀 넣어주실수있을까요?안된다면 왜 안 되는지라도 알려주세요ㅠㅠ,2019-03-16 12:12:04,5
84,안녕을하십니까,왜 있었던 작이 사라지나요? 궁금해서요.,False,원래부터 재밌게 보던 어벤져스작을 보고 싶어서 오랜만이 보려고 들어가니 아무것도 없네요? 왜이러는 거예요? 점수는 높아야 볼까봐 높게 줬습니다. 알려주세요. 원래 인피니티워도 어셈블도 다 있었잖아요..,2021-05-16 12:11:44,5
85,이러시면 안됩니다,자막 크기,False,저는 지금 아이폰8을 사용중인데요 폰자체를 소프트웨어 업데이트를 하고 넷플릭스를 켰는데 자막이 갑자기 켜져서 폰자체 설정에 들어가서 자막크기를 설정해도 크기가 바뀌질 않네요 영상을 시청하는데에 있어 좀 불편합니다 자막크기 좀 줄여주세요,2019-12-19 07:10:08,2
86,간장계란,싫은 작품 눈에 안띄는 뮤트기능 있었으면..,False,살색의 감독 무라니시인가 남자 젖 다내놓고..너무 흉물스럽고 보기 싫은데 자꾸 메인화면에 떠있어요.. 추천 받고싶지않아요 이딴거....,2019-08-08 20:51:09,2
87,밍동쓰,아이폰 재생 안됨,False,"며칠째 노트북 컴퓨터 다 되는데 아이폰에서만 재생이 안 돼요 문의했더니 애플 기기 일부랑 문제가 생겼다고 하던데 언제 고쳐질 지도 모른다고 하고,,, 그럼 마냥 돈 내면서 기다려야 하나요? 빨리 해결해주세요 진짜 답답ㅠㅠㅠㅠㅠ",2020-02-13 15:18:10,1
88,사람이라는 인간,정말 좋습니다,False,전 솔직히 별 1개를 준 사람들은 이해가 안 가네요...이 앱 정말 좋습니다!,2020-09-12 03:14:54,5
89,연꽃912,자막 크기,False,"시청환경이 눈에 띄게 편해지긴 개뿔,, 유료어플인데 자막 수정 안해주는거 실화냐 몇주가 지난거냐,,넷플아,, 어플 수정좀,,에휴

자막 크기 설정 왜 이렇게 바꿨어요? 왜죠? Ios업데이트 하니까 자막크기가 달라졌어요. 영상을 보는게 아니라 자막 시청하는것같은데 빨 리 빨 리 <<<<<<<<자막 크기 수정좀 부탁 드려요 빨 리>>>>>>",2020-01-14 17:24:10,1
90,짱시로,정말 최악,False,"사람들 다 보라고… 별5개드림
방이라 어쩔수없이 와이파이 두줄이거나 가끔 3줄입니다 스탠다드이구요 고화질로 해서 드라마보고있는데 자꾸 끊겨요 뭐 고화질로 설정 하든안하든 저세상 화질인건 똑같긴 하지만요 유튜브랑 왓챠같은 경우에는 끊김없이 좋은 화질로 잘 재생되는데 넷플릭스만 자꾸 이러네요 물론 다른 사이트 검색도 잘됩니다 오직 넷플릭스만 이래요… 흐름끊기고 너무 화납니다 패드를 던져버리고싶어요 드라마를 70년대 티비로 보고있는 기분입니다 요금제에서 단계별로 볼수있는 화질을 도대체 왜  설정해놓으셨는지요 스탠다드로 끊어도 화질이 나쁜데…. 화질이 나빠서 몇 회차를 저장하고 보고있었습니다 와이파이 상관없으니 화질도 괜찮더라구요 하지만 어떤이유에선지 드라마 끝나기 10분정도 남았을때부터 재생이 안됩니다 검은화면에 영상재생 멈춰있는 상태에요 계속 기다려도 안됩니다 정말 너무 짜증납니다 유튜브랑 왓챠는 잘만되는 와이파이를 고쳐야합니까? 1년넘게 매달 결제해왔지만 이토록 오류가 많아보긴 처음이네요 정말 실망입니다 오류투성이에 피드백은 개무시하고… 짜증나서 다음달부터는 결제 안하렵니다",2021-07-25 08:18:10,5
91,gkstjwns,문제 많아요,False,"1. 영상 재생 중에 자막이 없어집니다.
2. 영상 재생 시 따로 밝기 설정을 하지 않았음에도 기본 아이패드 설정 밝기보다 어두워집니다.
3. 자막 부분을 좀 개인설정화 할 수 있으면 좋겠습니다",2020-10-21 07:49:53,1
92,8_snowman,자막또이러네.....,False,얼마전에 자막 줄이는 법 알아서 설정들어가서 작게 만들었는데 ios 13.3.1 업뎃했는데 자막이 또 터졌어요 저번이랑 똑같이 설정 다시 했는데 배경만 바뀌고 크기는 안바뀌네요......,2020-02-15 16:55:15,2
93,몰라나도암,소리가 안나요,False,다른 것들은 소리가 잘나는데 킹덤만 플레이하면 소리가 안나요 음량 설정도 다 정상이고 영상도 재생이 되는데 소리만 안납니다... 나가서 다른거 틀면 정상인데..껏다 키고업데이트하고 뭘해도이러내여ㅜ 시즌2 3화.... 빨리보게 해주세요......,2020-03-31 14:26:48,4
94,이슁,저절로 업데이트가 됐는데요,False,"정말 넷플릭스 너무넘 잘쓰고 있다가
오늘 저절로 업데이트가 되고 
들어갈때마다 계정에 프로필을  눌러서 들어가야 되는거죠?!  예전처럼 넷플릭스 앱 누르면 
바로 제가 원래 시청했던 그 프로필로 자동으로 들어가 져야 편한데 ㅠㅠ 왜 선택해서 다시 누르고 들어가야 하는지 ㅠㅠ 다시 원래대로 편하게 들어가서 볼수있게 해주세용 ㅠㅠㅠ!!!",2019-10-25 14:49:38,2
95,@jdksㅗ,자막 끊김,False,영상 재생후 아무문제없이 시청가능하지만 툭하면 자막이 안나오는 현상이 발생함 너무 불편한데 빨리 개선해줬으면 좋겠음,2020-11-29 01:35:01,2
96,이나래^^,항상 후반부 자막 안나와요,False,"아이폰ios업뎃 후부터 계속 이러는데
왜 업데이트에 반영이 안되나요 
업뎃할때마다 버그 픽스됐다면서
이건 왜 여지껏 안고쳐지는건가요
진짜 불편해요",2020-11-08 22:43:15,1
97,별명 다 안된대,자막 업데이트 한 후로 한 1년전?쯤부터,False,자꾸 영상 보는도중에 자막이 사라져서 껐다 다시 켜야만 자막 다시 생기는데 ; 은근 자주 이래요 영상 멀쩡히 암것도 안건들이고 보는데 자막이 갑자기 뜬금없이 왜 사라지는건가요? 대체 개선 좀 해주세요 제발 업데이트 요란하게 왜 한건지 옛날이 훨씬 문제 없고 간단하고 좋은듯 영상 껏다 키는거 별거 아닌거같애도 은근 자주 이러니까 개귀찮고 짜증나요 자막 좀 안사라지게 해주세요,2021-01-17 14:35:30,1
98,넷플릭스 처돌이,다 좋은데,False,제발 이거 하나만 제발 쌈마이웨이 안넣어주시면 왓챠로 갈아탈겁니다.,2020-12-31 12:21:26,5
99,전파뚱땡이꿍,자막오류,False,아이폰 ios 14 이상 업데이트 한 이후로 자막이 나오지 않습니다. 외국 드라마나 영화 감상 시 필수인 기능인데 되지 않으니 너무 불편합니다. 빠른 개선 부탁드립니다.,2020-09-30 15:52:20,1
100,ㅁㅈㅎㅈㅈㅂ,아이패드 사용시간 오류,False,"회차별 마지막 끝 3~5분 화면 안 나오고 음성만 나옴
스크롤 이동 통한 시간이동 불가",2021-09-22 01:16:26,3
101,첼시성공적,재미있는 영상들을 잊게하는 버퍼링,False,"솔직하게 적어본다.
넷플릭스를 사용하는데 결정적 이유는 역시 재미있는 영상들이 많기 때문이였다. 하지만 그것도 잠시, 하루에 볼 수 있는 영상이 제한된 것인지... 몇 개 이상으로 보면, 갑자기 화질이 심각하게 낮아진다(공유기 문제라고 하기엔, 다른 유xx,왓x 등등 영상의 화질이 좋기에..;) 정말 중요한 장면이다....하면 계속 빙글빙글.... 너무 오래걸려서 폰이 홀드화면으로 넘어간다... 이 문제만 없다면, 정말 넷플릭스를 주위 사람 모두에게 추천할 좋은 어플일 듯 하다.",2018-03-24 15:48:20,2
102,H@+M,만족합니다!,False,"개인적으론 자막 박스덕분에 더 잘보여서 좋네요. 
위아래로 움직이는간 드라마나 영화상 크레딧때문에 겹쳐 잘 보이지 않을 수 있으니 옮겨지는 것이라 생각합니다.
어쨌든 매우 좋네요",2017-11-01 13:25:22,5
103,별명겹치면원래다날아가냐짜증나네,대체 왜 안되는거에요 왜ㅠㅠ,False,"다른 어플들 다 잘 되는데 유튜브도 인터넷강의도 다 되는데 왜 넷플릭스만 들어가면 와이파이 옆에 로딩중 표시? 같은게 빙글빙글 돌아가면서..제목만 뜨고 사진 하~~나도 안뜨고 영상도 안나와요
왜이래요ㅠ어제부터 계속 그러는데 죽겠네ㅠㅠ",2020-11-10 01:44:46,3
104,Oosni,스크린이 갑자기 블랙으로 채워지고 오디오만 나옴,False,무슨 버그일까요? 아이폰 xs 사용자 입니다.,2021-09-16 16:06:35,3
105,엠넷멍멍이새끼야,욕이 안 나올 수가 없다^ ^!,False,넷플릭스 정신차리세요 넷플릭스는 유튜브가 아닙니다 자막에 블랙 박스는 왜 씌운 거임? 자막 보는 내내 불편하기만 함 진짜 왜??? 이유가 뭐지? 너무 궁금해... 불필요한 걸 왜 만드세요 ; 설정 가능하게 업데이트를 하든가 그런 것도 아니면서 자꾸 이런식으로 업데이트하면 누가 구독하려고 하나요 정신차려 제발,2017-10-26 10:42:03,2
106,은탱짱,넷플릭스,False,영화들이 왜이렇게 다 없어지나요? 왜 계속 없어지죠? 아니면 곧 삭제되는 영화들 목록이라도 만들어주세요...,2021-01-15 04:42:58,3
107,설이브,시청중인 콘텐츠 삭제,False,정말 잘 이용하고있습니다 다만 시청중인 콘텐츠 삭제가 있었으면 좋겠습니다 끝까지 다 보았는데도 남아있는 콘텐츠들이 정말 거슬립니다 부탁드립니다..,2020-03-27 13:05:07,5
108,융ㅇ1111,업데이트 좀 해주세요ㅠ,False,아는형님 2020년도 거 업데이트 안 되나요?? 많이 지났는데 업데이트 좀 해주세요,2020-01-07 06:03:31,4
109,톡프니,편집 기능,False,"찜 콘텐츠 편집 기능이나
좋아요로 평가한 콘텐츠만 모아서 볼 수 있는 기능이 추가되었으면 좋겠어요",2022-01-05 10:10:31,4
110,벡터의연산,아이패드 자막좀;;,False,이번 업데이트하고 나서 자막크기 좀 어떻게 안되나요?? 무슨 자막이 화면 반을 가릴정도인지... 크기 설정좀 가능하게 해주세요 ㅡㅡ 그리고 드라마 자체자막 있어도 자막 아래로 고정되게 해주세요 위로갔다 아래갔다가 눈피곤해 죽겠네요 진짜 ㅡㅡ,2020-02-03 11:29:12,1
111,뭔데 뭔데 뭔데,기본 프로필 삭제 기능과 시청 기록 삭제,False,기본 프로필 삭제 기능도 도입해주세요ㅠㅠ시청 기록 지워도 계속 뜨는 오류도 좀 고쳐주세요,2022-01-16 04:04:53,5
112,Nat_c7480,에러,False,잘 보고있다가 끝에 십분정도되면 검은화면이랑 소리만 나와요. 앱 다시 껐다도 켜보고 와이파이 말고 데이터로 해봐도 계속 그래요. 일주일째 그래요. 오류 수정 좀 빨리해주세요. 끝부분을 다 소리로만 봤네요ㅠㅠ,2021-09-23 14:26:55,1
